file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per,org_alternative,org_alternative_taxonomy,loc_alternative,loc_alternative_taxonomy,subject_text_alternative,subject_text_alternative_taxonomy
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,credit standards,intervention,applies_to,firms,population,,0.999932,"The impact of past tightening will continue to dampen loan growth in the coming quarters, in line with the leading indicator properties of credit standards (about 5-6 quarters ahead of actual loan growth developments), such that actual lending to firms can be expected to remain weak in 2024.",impact,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,lending,outcome,experienced_by,firms,population,,0.999963,"The impact of past tightening will continue to dampen loan growth in the coming quarters, in line with the leading indicator properties of credit standards (about 5-6 quarters ahead of actual loan growth developments), such that actual lending to firms can be expected to remain weak in 2024.",impact,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,tightening,outcome,experienced_by,banks,population,,0.999973,"The net percentage of banks reporting a tightening moderated compared with the previous quarter (12% in the third quarter of 2023), was lower than banks had expected (7%) and lower than the historical average (9%).",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,housing loans,outcome,experienced_by,Banks,population,,0.999743,"Banks reported a further net tightening of credit standards for loans to households in the fourth quarter of 2023, which was small for housing loans and more pronounced for consumer credit (net percentages of 2% and 11% respectively; see Overview table).",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,housing loans,outcome,experienced_by,households,population,,0.999849,"Banks reported a further net tightening of credit standards for loans to households in the fourth quarter of 2023, which was small for housing loans and more pronounced for consumer credit (net percentages of 2% and 11% respectively; see Overview table).",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,consumer credit,outcome,experienced_by,Banks,population,,0.999855,"Banks reported a further net tightening of credit standards for loans to households in the fourth quarter of 2023, which was small for housing loans and more pronounced for consumer credit (net percentages of 2% and 11% respectively; see Overview table).",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,consumer credit,outcome,experienced_by,households,population,,0.999961,"Banks reported a further net tightening of credit standards for loans to households in the fourth quarter of 2023, which was small for housing loans and more pronounced for consumer credit (net percentages of 2% and 11% respectively; see Overview table).",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,credit standards for consumer credit,outcome,experienced_by,banks,population,,0.974938,"Risk perceptions were a major driver of the tightening of credit standards in both categories, with banks’ lower risk tolerance also driving the tightening of credit standards for consumer credit.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,demand for loans,outcome,experienced_by,Firms,population,,0.999989,Firms’ net demand for loans continued to decrease markedly in the fourth quarter of 2023 (net percentage of -20%; see Overview table).,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,loan demand,outcome,experienced_by,banks,population,,0.999993,"The decline in loan demand was mainly driven by higher interest rates, reported by banks in all four of the largest euro area economies, and lower fixed investment, consistent with the net decrease in demand for long-term loans.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,higher interest rates,outcome,experienced_by,banks,population,,0.994177,"The decline in loan demand was mainly driven by higher interest rates, reported by banks in all four of the largest euro area economies, and lower fixed investment, consistent with the net decrease in demand for long-term loans.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,fixed investment,outcome,experienced_by,banks,population,,0.99999,"The decline in loan demand was mainly driven by higher interest rates, reported by banks in all four of the largest euro area economies, and lower fixed investment, consistent with the net decrease in demand for long-term loans.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,demand for long-term loans,outcome,experienced_by,banks,population,,0.999991,"The decline in loan demand was mainly driven by higher interest rates, reported by banks in all four of the largest euro area economies, and lower fixed investment, consistent with the net decrease in demand for long-term loans.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,net demand,outcome,experienced_by,banks,population,,0.999992,The decline in net demand was in line with banks’ expectations.,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,demand for loans,outcome,experienced_by,banks,population,,0.999993,"In the first quarter of 2024, banks expect a small net increase in demand for loans to firms for the first time since the second quarter of 2022.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,demand for loans,outcome,experienced_by,firms,population,,0.997049,"In the first quarter of 2024, banks expect a small net increase in demand for loans to firms for the first time since the second quarter of 2022.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,housing loan demand,outcome,experienced_by,banks,population,,0.999979,"In the first quarter of 2024, banks expect an increase in housing loan demand for the first time since the first quarter of 2022, but a continued decrease in consumer credit demand.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,consumer credit demand,outcome,experienced_by,banks,population,,0.999979,"In the first quarter of 2024, banks expect an increase in housing loan demand for the first time since the first quarter of 2022, but a continued decrease in consumer credit demand.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,credit terms and conditions,outcome,experienced_by,Banks,population,,0.999896,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,credit terms and conditions,outcome,experienced_by,firms,population,,0.999992,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,consumer credit,outcome,experienced_by,Banks,population,,0.999864,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,consumer credit,outcome,experienced_by,firms,population,,0.99996,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,housing loans,outcome,experienced_by,Banks,population,,0.999691,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,housing loans,outcome,experienced_by,firms,population,,0.999787,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,share of rejected applications,outcome,experienced_by,banks,population,,0.999995,"In the fourth quarter of 2023, banks reported a further net increase in the share of rejected applications across all loan segments.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,access to funding,outcome,experienced_by,banks,population,,0.999901,"Euro area banks’ access to funding improved somewhat for money markets, long-term deposits and debt securities, while banks’ access to short-term retail funding and securitisation tightened slightly in the fourth quarter of 2023.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,money markets,outcome,experienced_by,banks,population,,0.99868,"Euro area banks’ access to funding improved somewhat for money markets, long-term deposits and debt securities, while banks’ access to short-term retail funding and securitisation tightened slightly in the fourth quarter of 2023.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,long-term deposits,outcome,experienced_by,banks,population,,0.999428,"Euro area banks’ access to funding improved somewhat for money markets, long-term deposits and debt securities, while banks’ access to short-term retail funding and securitisation tightened slightly in the fourth quarter of 2023.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,debt securities,outcome,experienced_by,banks,population,,0.999843,"Euro area banks’ access to funding improved somewhat for money markets, long-term deposits and debt securities, while banks’ access to short-term retail funding and securitisation tightened slightly in the fourth quarter of 2023.",,,,,,,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,access to short-term retail funding and securitisation,outcome,experienced_by,banks,population,,0.999898,"Euro area banks’ access to funding improved somewhat for money markets, long-term deposits and debt securities, while banks’ access to short-term retail funding and securitisation tightened slightly in the fourth quarter of 2023.",,,,,,,,,,
