file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,tightening,intervention,impacts,lending,outcome,,0.998062,"The impact of past tightening will continue to dampen loan growth in the coming quarters, in line with the leading indicator properties of credit standards (about 5-6 quarters ahead of actual loan growth developments), such that actual lending to firms can be expected to remain weak in 2024.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,tightening,intervention,applies_to,firms,population,,0.997586,"The impact of past tightening will continue to dampen loan growth in the coming quarters, in line with the leading indicator properties of credit standards (about 5-6 quarters ahead of actual loan growth developments), such that actual lending to firms can be expected to remain weak in 2024.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,loan growth,outcome,experienced_by,firms,population,,0.999068,"The impact of past tightening will continue to dampen loan growth in the coming quarters, in line with the leading indicator properties of credit standards (about 5-6 quarters ahead of actual loan growth developments), such that actual lending to firms can be expected to remain weak in 2024.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,lending,outcome,experienced_by,firms,population,,0.998773,"The impact of past tightening will continue to dampen loan growth in the coming quarters, in line with the leading indicator properties of credit standards (about 5-6 quarters ahead of actual loan growth developments), such that actual lending to firms can be expected to remain weak in 2024.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,tightening,outcome,experienced_by,banks,population,,0.952107,"The net percentage of banks reporting a tightening moderated compared with the previous quarter (12% in the third quarter of 2023), was lower than banks had expected (7%) and lower than the historical average (9%).",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,tightening of credit standards,outcome,experienced_by,Banks,population,,0.960026,"Banks reported a further net tightening of credit standards for loans to households in the fourth quarter of 2023, which was small for housing loans and more pronounced for consumer credit (net percentages of 2% and 11% respectively; see Overview table).",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,consumer credit,outcome,experienced_by,Banks,population,,0.990215,"Banks reported a further net tightening of credit standards for loans to households in the fourth quarter of 2023, which was small for housing loans and more pronounced for consumer credit (net percentages of 2% and 11% respectively; see Overview table).",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,loan demand,outcome,experienced_by,banks,population,,0.974746,"The decline in loan demand was mainly driven by higher interest rates, reported by banks in all four of the largest euro area economies, and lower fixed investment, consistent with the net decrease in demand for long-term loans.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,fixed investment,outcome,experienced_by,banks,population,,0.974231,"The decline in loan demand was mainly driven by higher interest rates, reported by banks in all four of the largest euro area economies, and lower fixed investment, consistent with the net decrease in demand for long-term loans.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,3,The euro area bank lending survey - Fourth quarter of 2023,demand for long-term loans,outcome,experienced_by,banks,population,,0.972361,"The decline in loan demand was mainly driven by higher interest rates, reported by banks in all four of the largest euro area economies, and lower fixed investment, consistent with the net decrease in demand for long-term loans.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,net demand,outcome,experienced_by,banks,population,,0.994084,The decline in net demand was in line with banks’ expectations.,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,demand for loans to firms,outcome,experienced_by,banks,population,,0.982381,"In the first quarter of 2024, banks expect a small net increase in demand for loans to firms for the first time since the second quarter of 2022.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,housing loan demand,outcome,experienced_by,banks,population,,0.979371,"In the first quarter of 2024, banks expect an increase in housing loan demand for the first time since the first quarter of 2022, but a continued decrease in consumer credit demand.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,consumer credit demand,outcome,experienced_by,banks,population,,0.979385,"In the first quarter of 2024, banks expect an increase in housing loan demand for the first time since the first quarter of 2022, but a continued decrease in consumer credit demand.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,overall credit terms and conditions,outcome,experienced_by,firms,population,,0.99599,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,consumer credit,outcome,experienced_by,firms,population,,0.998229,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,housing loans,outcome,experienced_by,firms,population,,0.998265,Banks’ overall credit terms and conditions tightened moderately further for firms and consumer credit but eased for housing loans.,,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,share of rejected applications,outcome,experienced_by,banks,population,,0.997346,"In the fourth quarter of 2023, banks reported a further net increase in the share of rejected applications across all loan segments.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,access to funding,outcome,experienced_by,banks,population,,0.999521,"Euro area banks’ access to funding improved somewhat for money markets, long-term deposits and debt securities, while banks’ access to short-term retail funding and securitisation tightened slightly in the fourth quarter of 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,access to short-term retail funding and securitisation,outcome,experienced_by,banks,population,,0.999495,"Euro area banks’ access to funding improved somewhat for money markets, long-term deposits and debt securities, while banks’ access to short-term retail funding and securitisation tightened slightly in the fourth quarter of 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,supervisory or regulatory actions,intervention,impacts,liquid and risk-weighted assets,outcome,,0.99921,"Banks indicated that supervisory or regulatory actions contributed to higher levels of capital as well as liquid and risk-weighted assets, and had a net tightening impact on banks’ credit standards and credit margins across most loan categories in 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,supervisory or regulatory actions,intervention,impacts,credit standards,outcome,,0.999227,"Banks indicated that supervisory or regulatory actions contributed to higher levels of capital as well as liquid and risk-weighted assets, and had a net tightening impact on banks’ credit standards and credit margins across most loan categories in 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,supervisory or regulatory actions,intervention,impacts,credit margins,outcome,,0.999175,"Banks indicated that supervisory or regulatory actions contributed to higher levels of capital as well as liquid and risk-weighted assets, and had a net tightening impact on banks’ credit standards and credit margins across most loan categories in 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,supervisory or regulatory actions,intervention,applies_to,Banks,population,,0.996754,"Banks indicated that supervisory or regulatory actions contributed to higher levels of capital as well as liquid and risk-weighted assets, and had a net tightening impact on banks’ credit standards and credit margins across most loan categories in 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,liquid and risk-weighted assets,outcome,experienced_by,Banks,population,,0.99733,"Banks indicated that supervisory or regulatory actions contributed to higher levels of capital as well as liquid and risk-weighted assets, and had a net tightening impact on banks’ credit standards and credit margins across most loan categories in 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,credit standards,outcome,experienced_by,Banks,population,,0.997347,"Banks indicated that supervisory or regulatory actions contributed to higher levels of capital as well as liquid and risk-weighted assets, and had a net tightening impact on banks’ credit standards and credit margins across most loan categories in 2023.",,,,
ecb.blssurvey2023q4~6d56dfebf7.en.pdf,4,The euro area bank lending survey - Fourth quarter of 2023,credit margins,outcome,experienced_by,Banks,population,,0.997295,"Banks indicated that supervisory or regulatory actions contributed to higher levels of capital as well as liquid and risk-weighted assets, and had a net tightening impact on banks’ credit standards and credit margins across most loan categories in 2023.",,,,
